account_id,balance_cents,state,chargeoff_date,last_payment_date,debt_type
ACCT00000816,53631,TX,2025-04-26,2025-02-26,fintech_personal_loan
ACCT00000817,53040,TX,2025-02-26,2024-10-26,bnpl
ACCT00000818,65369,PA,2025-11-26,2024-10-26,bnpl
ACCT00000819,55253,NY,2025-12-26,2024-09-26,unknown
ACCT00000820,20000,OH,2025-12-26,2025-02-26,fintech_personal_loan
ACCT00000821,70509,FL,2025-11-26,2025-07-26,credit_card
ACCT00000822,72903,NY,2026-01-26,,credit_card
ACCT00000823,150000,OH,2025-03-26,,bnpl
ACCT00000824,20000,TX,2025-07-26,2025-04-26,credit_card
ACCT00000825,86900,NY,2025-07-26,2024-09-26,fintech_personal_loan
ACCT00000826,32352,TX,2025-11-26,2025-04-26,credit_card
ACCT00000827,67412,PA,2025-08-26,2024-09-26,fintech_personal_loan
ACCT00000828,56450,NC,2025-06-26,2024-11-26,fintech_personal_loan
ACCT00000829,55170,NY,2025-07-26,2025-02-26,fintech_personal_loan
ACCT00000830,59573,NY,2025-10-26,2025-03-26,unknown
ACCT00000831,61118,TX,2025-11-26,2025-03-26,fintech_personal_loan
ACCT00000832,21891,NY,2025-09-26,2024-11-26,fintech_personal_loan
ACCT00000833,88698,CA,2026-02-26,,credit_card
ACCT00000834,101324,NY,2025-05-26,2025-04-26,bnpl
ACCT00000835,49057,NY,2025-10-26,2024-10-26,fintech_personal_loan
ACCT00000836,53090,NY,2025-11-26,2025-04-26,bnpl
ACCT00000837,80306,TX,2025-11-26,2025-06-26,fintech_personal_loan
ACCT00000838,41659,NY,2025-12-26,2025-08-26,bnpl
ACCT00000839,60314,NY,2025-05-26,2025-04-26,fintech_personal_loan
ACCT00000840,86274,NY,2025-12-26,2024-10-26,fintech_personal_loan
ACCT00000841,51220,NY,2025-07-26,,bnpl
ACCT00000842,34369,TX,2025-07-26,,fintech_personal_loan
ACCT00000843,58690,CA,2025-05-26,2025-01-26,unknown
ACCT00000844,94025,NY,2025-06-26,2025-04-26,unknown
ACCT00000845,41148,TX,2025-07-26,2025-06-26,fintech_personal_loan
ACCT00000846,30327,NY,2025-12-26,2025-02-26,fintech_personal_loan
ACCT00000847,45672,NY,2026-02-26,2025-07-26,fintech_personal_loan
ACCT00000848,82146,NY,2026-02-26,,credit_card
ACCT00000849,65678,TX,2025-07-26,2025-06-26,credit_card
ACCT00000850,30748,TX,2025-04-26,2025-02-26,fintech_personal_loan
ACCT00000851,40340,NY,2026-01-26,2025-02-26,unknown
ACCT00000852,83354,MI,2026-01-26,2025-06-26,fintech_personal_loan
ACCT00000853,76698,NY,2025-08-26,,unknown
ACCT00000854,147180,TX,2026-01-26,2024-08-26,fintech_personal_loan
ACCT00000855,56743,CA,2025-05-26,2025-03-26,fintech_personal_loan
ACCT00000856,59073,NY,2025-05-26,2024-12-26,fintech_personal_loan
ACCT00000857,84420,NY,2025-02-26,2024-08-26,bnpl
ACCT00000858,59299,NC,2025-05-26,,fintech_personal_loan
ACCT00000859,58881,TX,2026-02-26,2024-11-26,fintech_personal_loan
ACCT00000860,42059,TX,2025-04-26,2025-02-26,fintech_personal_loan
ACCT00000861,64869,TX,2026-01-26,2025-08-26,credit_card
ACCT00000862,73204,NC,2025-10-26,2025-03-26,fintech_personal_loan
ACCT00000863,50135,NY,2025-06-26,2024-09-26,fintech_personal_loan
ACCT00000864,23960,PA,2025-04-26,2024-10-26,credit_card
ACCT00000865,49092,NY,2025-06-26,,fintech_personal_loan
ACCT00000866,50063,NY,2025-06-26,2024-10-26,credit_card
ACCT00000867,56689,NY,2025-05-26,2024-11-26,fintech_personal_loan
ACCT00000868,150000,TX,2026-02-26,2025-04-26,fintech_personal_loan
ACCT00000869,59397,TX,2025-04-26,2025-03-26,credit_card
ACCT00000870,37051,IL,2025-07-26,2024-12-26,fintech_personal_loan
ACCT00000871,133239,NY,2025-11-26,2024-12-26,credit_card
ACCT00000872,136786,NY,2025-07-26,2025-05-26,bnpl
ACCT00000873,56578,PA,2025-04-26,2025-01-26,bnpl
ACCT00000874,30570,FL,2025-04-26,2025-03-26,unknown
ACCT00000875,57140,NY,2026-01-26,2024-12-26,credit_card
ACCT00000876,30415,TX,2025-11-26,2025-01-26,fintech_personal_loan
ACCT00000877,71008,TX,2025-08-26,2025-04-26,bnpl
ACCT00000878,24752,NY,2025-11-26,2024-11-26,unknown
ACCT00000879,75676,FL,2025-10-26,2024-09-26,bnpl
ACCT00000880,111146,TX,2026-01-26,2025-08-26,fintech_personal_loan
ACCT00000881,27955,NY,2025-11-26,2025-02-26,fintech_personal_loan
ACCT00000882,42500,NY,2025-10-26,,credit_card
ACCT00000883,146438,PA,2025-09-26,2024-12-26,unknown
ACCT00000884,42520,TX,2025-06-26,,fintech_personal_loan
ACCT00000885,70933,NY,2025-04-26,2024-08-26,credit_card
ACCT00000886,58287,TX,2025-04-26,2025-03-26,fintech_personal_loan
ACCT00000887,86122,TX,2025-03-26,2024-12-26,bnpl
ACCT00000888,150000,NY,2025-12-26,2024-10-26,credit_card
ACCT00000889,31993,TX,2025-04-26,2024-11-26,fintech_personal_loan
ACCT00000890,45190,IL,2025-09-26,2025-07-26,bnpl
ACCT00000891,64748,NY,2025-08-26,,fintech_personal_loan
ACCT00000892,150000,NY,2025-04-26,2024-08-26,fintech_personal_loan
ACCT00000893,64911,NY,2026-02-26,2024-08-26,unknown
ACCT00000894,27791,TX,2025-12-26,2025-08-26,fintech_personal_loan
ACCT00000895,52245,NY,2025-09-26,2025-06-26,bnpl
ACCT00000896,99484,NY,2025-08-26,2024-11-26,bnpl
ACCT00000897,57202,NY,2025-02-26,2025-01-26,credit_card
ACCT00000898,150000,NY,2025-03-26,2025-02-26,bnpl
ACCT00000899,32966,NY,2025-02-26,,fintech_personal_loan
ACCT00000900,86642,NY,2025-11-26,2025-08-26,fintech_personal_loan
ACCT00000901,37665,NY,2025-07-26,2025-05-26,credit_card
ACCT00000902,48616,NY,2025-09-26,,credit_card
ACCT00000903,97496,TX,2025-10-26,2024-10-26,unknown
ACCT00000904,75496,NY,2026-01-26,2024-09-26,credit_card
ACCT00000905,150000,CA,2025-12-26,2025-03-26,bnpl
ACCT00000906,70444,TX,2025-09-26,2024-12-26,fintech_personal_loan
ACCT00000907,20000,NY,2025-12-26,2025-06-26,unknown
ACCT00000908,40747,TX,2025-03-26,,unknown
ACCT00000909,32975,TX,2026-02-26,2024-10-26,fintech_personal_loan
ACCT00000910,75874,TX,2025-11-26,,fintech_personal_loan
ACCT00000911,100105,NY,2025-10-26,2024-12-26,bnpl
ACCT00000912,66808,NY,2026-02-26,2025-03-26,fintech_personal_loan
ACCT00000913,79127,NY,2026-01-26,2025-02-26,credit_card
ACCT00000914,75601,NY,,2024-10-26,fintech_personal_loan
ACCT00000915,48022,TX,2025-05-26,2025-02-26,credit_card
ACCT00000916,71379,TX,2025-06-26,2025-03-26,bnpl
ACCT00000917,20000,WA,2026-02-26,,credit_card
ACCT00000918,60074,NY,2025-06-26,2024-10-26,fintech_personal_loan
ACCT00000919,59022,TX,2025-11-26,2024-12-26,fintech_personal_loan
ACCT00000920,35744,NC,2025-10-26,2025-02-26,bnpl
ACCT00000921,40620,NY,2025-05-26,2024-10-26,unknown
ACCT00000922,20000,NY,2025-03-26,2024-12-26,credit_card
ACCT00000923,72797,CA,2025-02-26,2024-12-26,fintech_personal_loan
ACCT00000924,68150,NY,2025-06-26,2024-09-26,credit_card
ACCT00000925,42308,TX,2025-04-26,2025-02-26,fintech_personal_loan
ACCT00000926,82794,NY,2025-10-26,2025-02-26,unknown
ACCT00000927,51283,GA,2025-05-26,2024-10-26,fintech_personal_loan
ACCT00000928,44974,NY,2025-02-26,2024-08-26,fintech_personal_loan
ACCT00000929,64628,TX,2026-01-26,2024-12-26,credit_card
ACCT00000930,32876,TX,2025-10-26,2025-08-26,fintech_personal_loan
ACCT00000931,60657,NY,2025-11-26,2024-12-26,bnpl
ACCT00000932,35570,NY,2025-09-26,2024-09-26,fintech_personal_loan
ACCT00000933,127132,TX,2025-04-26,2025-03-26,fintech_personal_loan
ACCT00000934,107203,TX,2025-08-26,2025-07-26,credit_card
ACCT00000935,73982,NY,2025-11-26,2024-09-26,bnpl
ACCT00000936,99421,CA,2025-07-26,2025-06-26,fintech_personal_loan
ACCT00000937,32131,NY,2025-05-26,2025-03-26,bnpl
ACCT00000938,28755,TX,2025-10-26,2024-12-26,fintech_personal_loan
ACCT00000939,117068,NY,2025-05-26,,unknown
ACCT00000940,64151,VA,2025-11-26,,fintech_personal_loan
ACCT00000941,59905,TX,2025-04-26,,fintech_personal_loan
ACCT00000942,61201,NY,2025-04-26,2025-01-26,fintech_personal_loan
ACCT00000943,52100,NY,,,credit_card
ACCT00000944,150000,NY,2025-05-26,2024-08-26,fintech_personal_loan
ACCT00000945,150000,OH,2026-01-26,2024-10-26,unknown
ACCT00000946,35621,NY,2025-10-26,2025-07-26,fintech_personal_loan
ACCT00000947,110482,NY,2025-06-26,2025-04-26,fintech_personal_loan
ACCT00000948,44119,TX,2025-03-26,2024-10-26,fintech_personal_loan
ACCT00000949,49929,NY,2025-04-26,2024-10-26,fintech_personal_loan
ACCT00000950,36573,TX,2025-09-26,2024-11-26,fintech_personal_loan
ACCT00000951,53124,NY,2026-01-26,2025-02-26,credit_card
ACCT00000952,63483,FL,2025-03-26,2024-12-26,unknown
ACCT00000953,61573,TX,2025-12-26,2025-05-26,fintech_personal_loan
ACCT00000954,49408,TX,,2025-03-26,fintech_personal_loan
ACCT00000955,57505,TX,2025-07-26,2024-08-26,unknown
ACCT00000956,27861,NY,2025-04-26,2025-01-26,credit_card
ACCT00000957,20948,GA,2025-11-26,2025-04-26,fintech_personal_loan
ACCT00000958,74293,NY,2025-10-26,2025-05-26,fintech_personal_loan
ACCT00000959,47498,NY,2025-04-26,2024-09-26,fintech_personal_loan
ACCT00000960,32970,TX,2025-02-26,2024-11-26,credit_card
ACCT00000961,38086,NY,2025-08-26,2025-06-26,credit_card
ACCT00000962,74896,TX,2025-10-26,,fintech_personal_loan
ACCT00000963,52088,NY,2025-12-26,2024-11-26,fintech_personal_loan
ACCT00000964,68849,NY,2025-11-26,2024-11-26,fintech_personal_loan
ACCT00000965,38671,TX,2025-12-26,2025-07-26,fintech_personal_loan
ACCT00000966,73255,TX,2025-02-26,2024-11-26,fintech_personal_loan
ACCT00000967,62554,TX,2025-06-26,2025-04-26,bnpl
ACCT00000968,54643,TX,2025-07-26,2025-02-26,credit_card
ACCT00000969,34423,TX,2025-11-26,2024-11-26,fintech_personal_loan
ACCT00000970,35654,GA,2026-01-26,2024-09-26,fintech_personal_loan
ACCT00000971,99789,TX,2026-02-26,2025-05-26,credit_card
ACCT00000972,28067,VA,2026-01-26,2025-02-26,fintech_personal_loan
ACCT00000973,20000,TX,2025-12-26,2025-03-26,unknown
ACCT00000974,66988,TX,2025-03-26,2025-02-26,fintech_personal_loan
ACCT00000975,93827,NY,2026-01-26,2024-10-26,credit_card
ACCT00000976,27110,NY,2025-05-26,2025-04-26,fintech_personal_loan
ACCT00000977,31572,NY,2025-04-26,2025-02-26,fintech_personal_loan
ACCT00000978,42185,VA,2025-03-26,2025-02-26,fintech_personal_loan
ACCT00000979,22439,NY,2025-02-26,2024-11-26,fintech_personal_loan
ACCT00000980,88814,NY,2025-08-26,2024-10-26,bnpl
ACCT00000981,36294,NY,2025-08-26,2024-10-26,fintech_personal_loan
ACCT00000982,84350,NY,2025-06-26,,fintech_personal_loan
ACCT00000983,51783,CA,2025-02-26,,credit_card
ACCT00000984,60220,TX,2025-08-26,2025-02-26,bnpl
ACCT00000985,23538,NY,2026-02-26,,credit_card
ACCT00000986,59312,TX,2025-12-26,2025-08-26,credit_card
ACCT00000987,47165,NY,2025-12-26,2025-05-26,credit_card
ACCT00000988,123455,TX,2026-02-26,,fintech_personal_loan
ACCT00000989,68612,TX,2025-04-26,,fintech_personal_loan
ACCT00000990,41492,NY,2025-08-26,2024-12-26,fintech_personal_loan
ACCT00000991,117584,NY,2026-01-26,2025-02-26,fintech_personal_loan
ACCT00000992,50675,VA,2025-07-26,2024-10-26,fintech_personal_loan
ACCT00000993,31633,NY,2025-10-26,2025-02-26,unknown
ACCT00000994,24287,NY,2025-10-26,2025-02-26,bnpl
ACCT00000995,150000,NC,2025-10-26,2025-01-26,credit_card
ACCT00000996,64157,NY,2025-09-26,2025-01-26,fintech_personal_loan
ACCT00000997,63393,TX,2026-02-26,2025-06-26,bnpl
ACCT00000998,60647,MI,2025-11-26,2024-10-26,bnpl
ACCT00000999,76923,PA,2025-05-26,2025-03-26,bnpl
