account_id,balance_cents,state,chargeoff_date,last_payment_date,debt_type
ACCT00000789,144705,NY,2026-01-26,2025-03-26,bnpl
ACCT00000790,150000,NC,2025-08-26,2025-07-26,fintech_personal_loan
ACCT00000791,55363,TX,2025-03-26,2025-02-26,bnpl
ACCT00000792,84730,VA,2025-12-26,2024-10-26,fintech_personal_loan
ACCT00000793,33826,IL,2025-09-26,2025-08-26,credit_card
ACCT00000794,55789,FL,2025-04-26,2025-01-26,credit_card
ACCT00000795,108734,NY,2025-03-26,2024-11-26,credit_card
ACCT00000796,125754,FL,2026-02-26,2025-07-26,fintech_personal_loan
ACCT00000797,87735,IL,2026-02-26,2025-02-26,fintech_personal_loan
ACCT00000798,56384,NC,2026-02-26,2025-06-26,fintech_personal_loan
ACCT00000799,94395,IL,2026-02-26,2025-07-26,fintech_personal_loan
ACCT00000800,39097,NY,2025-08-26,2025-06-26,fintech_personal_loan
ACCT00000801,34234,FL,2025-10-26,2025-02-26,bnpl
ACCT00000802,63061,NY,2025-04-26,2024-12-26,credit_card
ACCT00000803,28931,PA,2026-02-26,2024-09-26,credit_card
ACCT00000804,150000,OH,2025-12-26,2025-05-26,credit_card
ACCT00000805,136009,CA,2025-03-26,2024-08-26,credit_card
ACCT00000806,54890,GA,2025-04-26,2024-08-26,fintech_personal_loan
ACCT00000807,23624,IL,2025-03-26,2025-01-26,credit_card
ACCT00000808,49112,MI,2025-04-26,2025-01-26,credit_card
ACCT00000809,104200,VA,2025-09-26,2024-10-26,credit_card
ACCT00000810,24546,FL,2025-11-26,2025-08-26,credit_card
ACCT00000811,28735,CA,2025-08-26,2025-02-26,bnpl
ACCT00000812,74600,CA,2025-02-26,2024-11-26,fintech_personal_loan
ACCT00000813,48492,IL,2025-08-26,2024-10-26,fintech_personal_loan
ACCT00000814,60315,PA,2025-05-26,2025-03-26,fintech_personal_loan
ACCT00000815,37536,TX,2025-05-26,2024-08-26,fintech_personal_loan
ACCT00000816,53631,WA,2025-02-26,2024-11-26,fintech_personal_loan
ACCT00000817,53040,CA,2026-02-26,2024-12-26,credit_card
ACCT00000818,65369,NC,2025-10-26,2024-09-26,fintech_personal_loan
ACCT00000819,55253,FL,2025-04-26,2024-11-26,bnpl
ACCT00000820,20000,VA,2025-03-26,2024-12-26,fintech_personal_loan
ACCT00000821,70509,OH,2025-06-26,2024-08-26,fintech_personal_loan
ACCT00000822,72903,TX,2025-09-26,2024-11-26,fintech_personal_loan
ACCT00000823,150000,VA,2025-08-26,2025-05-26,credit_card
ACCT00000824,20000,WA,2025-06-26,2024-11-26,credit_card
ACCT00000825,86900,PA,2025-04-26,2025-02-26,credit_card
ACCT00000826,32352,FL,2025-10-26,2025-01-26,fintech_personal_loan
ACCT00000827,67412,NY,2025-05-26,2025-03-26,credit_card
ACCT00000828,56450,PA,2026-02-26,2025-05-26,fintech_personal_loan
ACCT00000829,55170,IL,2025-05-26,2025-03-26,bnpl
ACCT00000830,59573,MI,2025-06-26,2024-09-26,credit_card
ACCT00000831,61118,GA,2025-07-26,2024-10-26,credit_card
ACCT00000832,21891,FL,2025-10-26,2025-07-26,fintech_personal_loan
ACCT00000833,88698,WA,2025-06-26,2024-11-26,credit_card
ACCT00000834,101324,FL,2025-10-26,2025-02-26,fintech_personal_loan
ACCT00000835,49057,TX,2025-04-26,2025-01-26,fintech_personal_loan
ACCT00000836,53090,NC,2025-12-26,2025-06-26,fintech_personal_loan
ACCT00000837,80306,OH,2025-08-26,2024-08-26,bnpl
ACCT00000838,41659,OH,2025-12-26,2024-11-26,fintech_personal_loan
ACCT00000839,60314,CA,2025-06-26,2024-10-26,credit_card
ACCT00000840,86274,PA,2025-07-26,2024-08-26,fintech_personal_loan
ACCT00000841,51220,NY,2025-11-26,2025-01-26,credit_card
ACCT00000842,34369,NY,2025-12-26,2025-03-26,bnpl
ACCT00000843,58690,GA,2026-01-26,2024-09-26,fintech_personal_loan
ACCT00000844,94025,MI,2025-05-26,2025-03-26,credit_card
ACCT00000845,41148,GA,2025-04-26,2024-12-26,fintech_personal_loan
ACCT00000846,30327,VA,2025-02-26,2025-01-26,credit_card
ACCT00000847,45672,CA,2026-01-26,2025-04-26,bnpl
ACCT00000848,82146,IL,2025-07-26,2025-06-26,fintech_personal_loan
ACCT00000849,65678,FL,2026-01-26,2025-05-26,bnpl
ACCT00000850,30748,NC,2025-09-26,2025-04-26,fintech_personal_loan
ACCT00000851,40340,GA,2026-02-26,2024-09-26,fintech_personal_loan
ACCT00000852,83354,IL,2025-11-26,2025-03-26,fintech_personal_loan
ACCT00000853,76698,CA,2025-02-26,2024-12-26,fintech_personal_loan
ACCT00000854,147180,TX,2025-09-26,2025-01-26,fintech_personal_loan
ACCT00000855,56743,IL,2025-02-26,2024-10-26,fintech_personal_loan
ACCT00000856,59073,GA,2025-06-26,2025-01-26,fintech_personal_loan
ACCT00000857,84420,TX,2025-02-26,2025-01-26,bnpl
ACCT00000858,59299,OH,2025-10-26,2024-09-26,fintech_personal_loan
ACCT00000859,58881,OH,2025-11-26,2025-07-26,fintech_personal_loan
ACCT00000860,42059,GA,2025-07-26,2025-05-26,fintech_personal_loan
ACCT00000861,64869,VA,2025-08-26,2024-10-26,bnpl
ACCT00000862,73204,FL,2025-09-26,2025-07-26,fintech_personal_loan
ACCT00000863,50135,NY,2025-06-26,2024-10-26,credit_card
ACCT00000864,23960,TX,2026-02-26,2025-08-26,fintech_personal_loan
ACCT00000865,49092,VA,2025-09-26,2025-04-26,fintech_personal_loan
ACCT00000866,50063,VA,2025-02-26,2024-12-26,fintech_personal_loan
ACCT00000867,56689,GA,2025-02-26,2024-11-26,fintech_personal_loan
ACCT00000868,150000,NC,2025-09-26,2024-11-26,fintech_personal_loan
ACCT00000869,59397,CA,2025-05-26,2025-04-26,credit_card
ACCT00000870,37051,NC,2025-05-26,2025-01-26,credit_card
ACCT00000871,133239,PA,2025-10-26,2025-04-26,credit_card
ACCT00000872,136786,FL,2025-12-26,2025-01-26,fintech_personal_loan
ACCT00000873,56578,OH,2025-04-26,2025-01-26,bnpl
ACCT00000874,30570,PA,2025-09-26,2025-01-26,bnpl
ACCT00000875,57140,CA,2025-10-26,2025-06-26,fintech_personal_loan
ACCT00000876,30415,TX,2025-07-26,2025-04-26,bnpl
ACCT00000877,71008,GA,2026-01-26,2025-06-26,credit_card
ACCT00000878,24752,PA,2025-09-26,2025-08-26,credit_card
ACCT00000879,75676,TX,2025-05-26,2024-09-26,bnpl
ACCT00000880,111146,IL,2025-04-26,2025-03-26,credit_card
ACCT00000881,27955,NY,2025-08-26,2025-07-26,fintech_personal_loan
ACCT00000882,42500,PA,2026-01-26,2025-02-26,fintech_personal_loan
ACCT00000883,146438,TX,2026-02-26,2025-04-26,fintech_personal_loan
ACCT00000884,42520,OH,2025-05-26,2024-12-26,fintech_personal_loan
ACCT00000885,70933,CA,2026-02-26,2025-04-26,fintech_personal_loan
ACCT00000886,58287,MI,2025-09-26,2025-02-26,fintech_personal_loan
ACCT00000887,86122,FL,2025-06-26,2024-09-26,fintech_personal_loan
ACCT00000888,150000,CA,2025-12-26,2024-11-26,unknown
ACCT00000889,31993,CA,2025-09-26,2025-05-26,credit_card
ACCT00000890,45190,WA,2025-05-26,2024-08-26,fintech_personal_loan
ACCT00000891,64748,IL,2025-12-26,2024-10-26,fintech_personal_loan
ACCT00000892,150000,TX,2025-10-26,2025-05-26,credit_card
ACCT00000893,64911,WA,2025-03-26,,credit_card
ACCT00000894,27791,WA,2025-07-26,2025-03-26,bnpl
ACCT00000895,52245,PA,2025-06-26,2024-09-26,bnpl
ACCT00000896,99484,NY,2025-07-26,2025-06-26,credit_card
ACCT00000897,57202,MI,2025-05-26,2025-02-26,bnpl
ACCT00000898,150000,VA,2025-03-26,2024-09-26,fintech_personal_loan
ACCT00000899,32966,TX,2025-10-26,2025-05-26,bnpl
ACCT00000900,86642,OH,2025-07-26,2025-05-26,bnpl
ACCT00000901,37665,VA,2025-09-26,2024-09-26,fintech_personal_loan
ACCT00000902,48616,WA,2025-06-26,2025-04-26,credit_card
ACCT00000903,97496,WA,2025-07-26,2025-04-26,credit_card
ACCT00000904,75496,WA,2026-02-26,2024-10-26,fintech_personal_loan
ACCT00000905,150000,OH,2025-03-26,2025-01-26,fintech_personal_loan
ACCT00000906,70444,TX,2025-12-26,2025-01-26,fintech_personal_loan
ACCT00000907,20000,FL,2025-08-26,2024-11-26,fintech_personal_loan
ACCT00000908,40747,PA,2025-09-26,2024-10-26,bnpl
ACCT00000909,32975,CA,2025-11-26,2025-05-26,credit_card
ACCT00000910,75874,GA,2025-06-26,2025-03-26,bnpl
ACCT00000911,100105,PA,2025-10-26,2024-08-26,credit_card
ACCT00000912,66808,WA,2025-06-26,2024-09-26,fintech_personal_loan
ACCT00000913,79127,VA,2025-11-26,,bnpl
ACCT00000914,75601,MI,2025-11-26,2025-04-26,bnpl
ACCT00000915,48022,MI,2025-07-26,2025-04-26,fintech_personal_loan
ACCT00000916,71379,NY,2025-11-26,2025-03-26,fintech_personal_loan
ACCT00000917,20000,TX,2025-02-26,2024-12-26,fintech_personal_loan
ACCT00000918,60074,FL,2026-02-26,2024-08-26,bnpl
ACCT00000919,59022,MI,2025-04-26,2025-02-26,fintech_personal_loan
ACCT00000920,35744,GA,2025-07-26,2025-04-26,credit_card
ACCT00000921,40620,WA,2025-04-26,2025-01-26,fintech_personal_loan
ACCT00000922,20000,NY,2025-03-26,2025-02-26,fintech_personal_loan
ACCT00000923,72797,PA,2025-11-26,2025-02-26,fintech_personal_loan
ACCT00000924,68150,VA,2025-09-26,2025-03-26,credit_card
ACCT00000925,42308,NY,2025-05-26,2024-11-26,fintech_personal_loan
ACCT00000926,82794,FL,2025-02-26,2024-12-26,fintech_personal_loan
ACCT00000927,51283,NY,2025-10-26,2025-01-26,fintech_personal_loan
ACCT00000928,44974,IL,2025-06-26,2024-11-26,fintech_personal_loan
ACCT00000929,64628,NC,2025-03-26,2024-12-26,bnpl
ACCT00000930,32876,FL,2025-05-26,2025-04-26,bnpl
ACCT00000931,60657,TX,2026-02-26,2025-04-26,bnpl
ACCT00000932,35570,TX,2025-09-26,2024-08-26,bnpl
ACCT00000933,127132,IL,2025-12-26,2025-04-26,fintech_personal_loan
ACCT00000934,107203,NY,2026-02-26,2025-06-26,fintech_personal_loan
ACCT00000935,73982,VA,2025-04-26,2024-12-26,fintech_personal_loan
ACCT00000936,99421,OH,2025-09-26,2025-05-26,bnpl
ACCT00000937,32131,VA,2025-07-26,2025-05-26,fintech_personal_loan
ACCT00000938,28755,FL,2025-09-26,2024-08-26,fintech_personal_loan
ACCT00000939,117068,FL,2025-05-26,2024-12-26,credit_card
ACCT00000940,64151,TX,2025-11-26,2024-11-26,credit_card
ACCT00000941,59905,OH,2025-07-26,2024-09-26,fintech_personal_loan
ACCT00000942,61201,NY,2025-07-26,2024-11-26,fintech_personal_loan
ACCT00000943,52100,IL,2025-08-26,2025-07-26,fintech_personal_loan
ACCT00000944,150000,NY,2025-05-26,2025-02-26,credit_card
ACCT00000945,150000,VA,2025-10-26,2024-10-26,credit_card
ACCT00000946,35621,TX,2025-11-26,2025-08-26,credit_card
ACCT00000947,110482,NY,2026-01-26,2024-11-26,bnpl
ACCT00000948,44119,TX,2026-02-26,2024-09-26,fintech_personal_loan
ACCT00000949,49929,FL,2025-03-26,2024-10-26,fintech_personal_loan
ACCT00000950,36573,CA,2025-04-26,2025-03-26,bnpl
ACCT00000951,53124,TX,2025-04-26,2025-01-26,fintech_personal_loan
ACCT00000952,63483,NY,2025-12-26,2025-07-26,fintech_personal_loan
ACCT00000953,61573,VA,2025-06-26,2025-05-26,fintech_personal_loan
ACCT00000954,49408,TX,2025-07-26,2025-06-26,fintech_personal_loan
ACCT00000955,57505,NY,2025-12-26,2025-01-26,bnpl
ACCT00000956,27861,FL,2025-06-26,2025-05-26,fintech_personal_loan
ACCT00000957,20948,CA,2026-02-26,2025-02-26,credit_card
ACCT00000958,74293,CA,2025-08-26,2024-10-26,fintech_personal_loan
ACCT00000959,47498,NY,2025-08-26,2025-03-26,fintech_personal_loan
ACCT00000960,32970,NC,2025-07-26,2024-08-26,credit_card
ACCT00000961,38086,FL,2025-11-26,2025-05-26,bnpl
ACCT00000962,74896,WA,2025-08-26,2024-12-26,bnpl
ACCT00000963,52088,NC,2025-02-26,2024-08-26,fintech_personal_loan
ACCT00000964,68849,OH,2025-06-26,2025-01-26,fintech_personal_loan
ACCT00000965,38671,TX,2025-08-26,2024-08-26,fintech_personal_loan
ACCT00000966,73255,MI,2025-04-26,2024-10-26,credit_card
ACCT00000967,62554,TX,2025-06-26,2025-04-26,bnpl
ACCT00000968,54643,NC,2025-06-26,2025-05-26,credit_card
ACCT00000969,34423,CA,2025-10-26,2025-08-26,credit_card
ACCT00000970,35654,VA,2025-02-26,2024-12-26,fintech_personal_loan
ACCT00000971,99789,GA,2025-12-26,2025-03-26,fintech_personal_loan
ACCT00000972,28067,OH,2025-05-26,2024-12-26,fintech_personal_loan
ACCT00000973,20000,FL,2025-02-26,2024-11-26,fintech_personal_loan
ACCT00000974,66988,MI,2026-02-26,2025-02-26,fintech_personal_loan
ACCT00000975,93827,TX,2026-01-26,2025-04-26,fintech_personal_loan
ACCT00000976,27110,NC,2026-02-26,2024-12-26,fintech_personal_loan
ACCT00000977,31572,CA,2026-02-26,2025-08-26,fintech_personal_loan
ACCT00000978,42185,CA,2025-12-26,2025-08-26,bnpl
ACCT00000979,22439,WA,2026-02-26,2025-05-26,fintech_personal_loan
ACCT00000980,88814,NY,2026-02-26,2025-07-26,bnpl
ACCT00000981,36294,TX,2026-01-26,2024-11-26,bnpl
ACCT00000982,84350,FL,2025-07-26,2025-04-26,fintech_personal_loan
ACCT00000983,51783,FL,2026-01-26,2024-08-26,bnpl
ACCT00000984,60220,MI,2025-08-26,2025-07-26,fintech_personal_loan
ACCT00000985,23538,MI,2025-12-26,2025-01-26,fintech_personal_loan
ACCT00000986,59312,OH,2025-06-26,2024-10-26,fintech_personal_loan
ACCT00000987,47165,MI,2025-10-26,2025-05-26,unknown
ACCT00000988,123455,TX,2025-11-26,2024-12-26,fintech_personal_loan
ACCT00000989,68612,TX,2025-04-26,2025-03-26,fintech_personal_loan
ACCT00000990,41492,NY,2025-06-26,2024-12-26,fintech_personal_loan
ACCT00000991,117584,FL,2025-03-26,2025-02-26,fintech_personal_loan
ACCT00000992,50675,TX,2025-05-26,2024-12-26,fintech_personal_loan
ACCT00000993,31633,IL,2025-08-26,2024-09-26,credit_card
ACCT00000994,24287,MI,2025-07-26,2024-12-26,credit_card
ACCT00000995,150000,OH,2025-05-26,2025-01-26,credit_card
ACCT00000996,64157,VA,2025-10-26,2024-12-26,fintech_personal_loan
ACCT00000997,63393,GA,2025-12-26,2025-05-26,fintech_personal_loan
ACCT00000998,60647,MI,2025-06-26,2024-09-26,fintech_personal_loan
ACCT00000999,76923,VA,2025-08-26,2025-06-26,fintech_personal_loan
